title,link,date,content,is_fake
"Detik-detik Ferdy Sambo Dikebumikan, Pendeta Bacakan Wasiat",https://www.kompas.com/cekfakta/read/2023/03/17/210100882/hoaks-detik-detik-ferdy-sambo-dikebumikan-pendeta-bacakan-wasiat,2023-03-17,"- sebuah unggahan mengeklaim, terdakwa kasus pembunuhan nofriansyah yosua hutabarat atau brigadir j, yakni ferdy sambo, telah dikebumikan.dalam unggahan itu disebutkan, seorang pendeta membacakan wasiat terakhir ferdy sambo.namun",1
Rumah Rafael Alun Trisambodo Disegel,https://www.kompas.com/cekfakta/read/2023/03/17/153000282/-hoaks-rumah-rafael-alun-trisambodo-disegel,2023-03-17,"- mantan pejabat direktorat jenderal pajak (djp) kementerian keuangan, rafael alun trisambodo tengah menjadi sorotan publik karena memiliki harta yang dinilai tak wajar.berdasarkan lhkpn yang disampaikan pada 31 desember 2021, rafael memiliki harta kekayaan mencapai rp 56,1 miliar.setelah kekayaan rafael ramai diperbincangkan di media sosial, muncul sebuah unggahan yang mengeklaim bahwa rumah milik rafael disegel secara paksa.namun",1
Jokowi Pecat 64 Menteri karena Terlibat Kasus Pencucian Uang,https://www.kompas.com/cekfakta/read/2023/03/17/093600082/-hoaks-jokowi-pecat-64-menteri-karena-terlibat-kasus-pencucian-uang,2023-03-17,"- sebuah unggahan mengeklaim, presiden joko widodo memecat 64 menteri dengan tidak hormat karena terlibat kasus pencucian uang.namun",1
"Heru Budi Gugat Anies Baswedan Ganti Rugi Rp 27,9 Miliar",https://www.kompas.com/cekfakta/read/2023/03/16/170200382/-hoaks-heru-budi-gugat-anies-baswedan-ganti-rugi-rp-27-9-miliar,2023-03-16,"- nama mantan gubernur dki jakarta anies baswedan kembali muncul dari sebaran video di media sosial.disebutkan, penjabat (pj) gubernur dki jakarta heru budi hartono menggugat ganti rugi kepada anies sebesar rp 27,9 miliar.",1
"Banding Ferdy Sambo Ditolak, Eksekusi Segera Dilakukan",https://www.kompas.com/cekfakta/read/2023/03/16/135500082/hoaks-banding-ferdy-sambo-ditolak-eksekusi-segera-dilakukan,2023-03-16,"- sebuah unggahan di media sosial mengeklaim, upaya banding terpidana ferdy sambo telah ditolak hakim pengadilan tinggi dki jakarta.dalam konten disebutkan, mantan kepala divisi profesi dan pengamanan polri itu bakal segera dieksekusi terkait kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j.",1
"Gelapkan Rp 300 Triliun, Sri Mulyani Dihukum 13 Tahun Penjara",https://www.kompas.com/cekfakta/read/2023/03/16/124500282/-hoaks-gelapkan-rp-300-triliun-sri-mulyani-dihukum-13-tahun-penjara,2023-03-16,"- sebuah unggahan di media sosial mengeklaim, menteri keuangan sri mulyani indrawati dijatuhi hukuman 13 tahun penjara.dalam unggahan itu disebutkan, sri mulyani dihukum karena menggelapkan uang rp 300 triliun.namun",1
"Satu Periode Lagi, Jokowi Berjanji Lunasi Utang Negara",https://www.kompas.com/cekfakta/read/2023/03/15/200000182/-hoaks-satu-periode-lagi-jokowi-berjanji-lunasi-utang-negara,2023-03-15,"- sebuah unggahan di media sosial mengeklaim, presiden joko widodo berjanji akan melunasi semua utang negara jika kembali menjadi presiden satu periode lagi.klaim itu muncul dalam bentuk tangkapan layar judul artikel. namun",1
"Buntut Transaksi Mencurigakan Rp 300 Triliun, Ribuan Mahasiswa Kepung Kantor Sri Mulyani",https://www.kompas.com/cekfakta/read/2023/03/15/165600382/-hoaks-buntut-transaksi-mencurigakan-rp-300-triliun-ribuan-mahasiswa,2023-03-15,"sebuah unggahan di media sosial mengeklaim, ribuan mahasiswa menggelar demonstrasi di kementerian keuangan (kemenkeu).unjuk rasa itu disebut terkait laporan hasil analisis transaksi mencurigakan yang ditemukan pusat pelaporan dan analisis transaksi keuangan (ppatk) senilai rp 300 triliun.namun,",1
Dana Rp 300 Triliun Ditemukan di Ruangan Sri Mulyani,https://www.kompas.com/cekfakta/read/2023/03/15/145400582/-hoaks-dana-rp-300-triliun-ditemukan-di-ruangan-sri-mulyani,2023-03-15,"- sebuah video di facebook memperlihatkan judul artikel soal penemuan dana rp 300 triliun di ruangan menteri keuangan (menkeu) sri mulyani.video itu telah ditayangkan lebih dari 391.000 kali, mendapat 8.700 like dan 3.400 komentar.",1
Video Hujan Cacing di China,https://www.kompas.com/cekfakta/read/2023/03/15/135900782/-hoaks-video-hujan-cacing-di-china,2023-03-15,- video yang memperlihatkan sejumlah mobil dipenuhi benda mirip cacing beredar di media sosial.fenomena itu diklaim sebagai hujan cacing yang terjadi di china.,1
Jokowi Copot Menteri Keuangan Sri Mulyani,https://www.kompas.com/cekfakta/read/2023/03/14/184500682/-hoaks-jokowi-copot-menteri-keuangan-sri-mulyani,2023-03-14,"- sebuah unggahan mengeklaim, presiden joko widodo mencopot menteri keuangan sri mulyani indrawati.dalam konten tersebut disebutkan, pencopotan dilakukan karena sri mulyani dianggap tidak becus dalam mengurus keuangan negara.namun,",1
Penggelapan Uang di Kemenkeu untuk Persiapan Pilpres,https://www.kompas.com/cekfakta/read/2023/03/14/174000182/hoaks-penggelapan-uang-di-kemenkeu-untuk-persiapan-pilpres,2023-03-14,"- publik tengah menyoroti adanya aliran dana mencurigakan sebesar rp 300 triliun di direktorat pajak dan direktorat bea cukai, kementerian keuangan (kemenkeu).kemudian beredar narasi di media sosial yang menyebutkan bahwa penggelapan dana itu digunakan untuk persiapan pemilihan presiden (pilpres).",1
Bareskrim Tetapkan Ahok sebagai Dalang Kebakaran Depo Pertamina Plumpang,https://www.kompas.com/cekfakta/read/2023/03/14/163400782/-hoaks-bareskrim-tetapkan-ahok-sebagai-dalang-kebakaran-depo-pertamina,2023-03-14,"- sebuah unggahan mengeklaim, badan reserse kriminal (bareskrim) polri menetapkan basuki tjahaja purnama atau ahok sebagai pihak yang bertanggung jawab atas kebakaran depo pertamina plumpang, jakarta utara.adapun ahok menjabat sebagai komisaris utama pertamina sejak november 2019.",1
"Alexandra Dovgan Mainkan Lagu Sunda ""Mawar Bodas""",https://www.kompas.com/cekfakta/read/2023/03/14/143000782/-hoaks-alexandra-dovgan-mainkan-lagu-sunda-mawar-bodas-,2023-03-14,"- pianis alexandra dovgan disebut memainkan lagu sunda berjudul ""mawar bodas"" dalam video yang beredar di media sosial.video berdurasi 4 menit 20 detik itu banyak diunggah oleh pengguna facebook.",1
Video Korban Kebakaran Plumpang Menangis sampai Pingsan,https://www.kompas.com/cekfakta/read/2023/03/14/132000082/-hoaks-video-korban-kebakaran-plumpang-menangis-sampai-pingsan,2023-03-14,"- beredar video di media sosial tiktok yang diklaim memperlihatkan reaksi warga terdampak kebakaran depo pertamina di plumpang, jakarta utara pada 3 maret 2023.dalam video itu, tampak seorang perempuan berkaus putih menangis di puing-puing bangunan yang terbakar. perempuan itu kemudian pingsan dan dibawa mobil ambulans.",1
Mario Dandy Ditembak Polisi karena Kabur Saat Rekonstruksi,https://www.kompas.com/cekfakta/read/2023/03/13/184500482/hoaks-mario-dandy-ditembak-polisi-karena-kabur-saat-rekonstruksi,2023-03-13,"- kepolisian daerah (polda) metro jaya menggelar rekonstruksi kasus penganiayaan d (17) oleh mario dandy satrio (20) di perumahan green permata, pesanggrahan, jakarta selatan, jumat (10/3/2023).setelah rekonstruksi, di media sosial muncul narasi bahwa polisi menembak mario dandy karena mencoba kabur. namun",1
Megawati Dipenjara atas Perintah Kapolri,https://www.kompas.com/cekfakta/read/2023/03/13/174000982/-hoaks-megawati-dipenjara-atas-perintah-kapolri,2023-03-13,"- tersiar narasi di media sosial yang menyebut kepala kepolisian ri (kapolri) jenderal listyo sigit prabowo diperintahkan untuk memenjarakan ketua umum partai demokrasi indonesia perjuangan (pdi-p) megawati soekarnoputri.narasi itu beredar melalui sebuah video di facebook yang telah ditayangkan lebih dari 944 ribu kali, mendapat lebih dari 3.400 komentar dan 15.000 like.",1
Ferdy Sambo dan Bharada E Dipertemukan di Penjara,https://www.kompas.com/cekfakta/read/2023/03/13/153500482/hoaks-ferdy-sambo-dan-bharada-e-dipertemukan-di-penjara,2023-03-13,"- sebuah konten di media sosial mengeklaim, dua terdakwa kasus pembunuhan berencana nofriansyah yosua hutabarat atau brigadir j dipertemukan di penjara.kedua terdakwa tersebut yakni mantan kepala divisi profesi dan pengamanan polri ferdy sambo dan richard eliezer pudihang lumiu atau bharada e.selain itu disebutkan bahwa bharada e telah menyampaikan permintaan terakhirnya.",1
Judul Artikel Jokowi Geram Sebagian Pulau Maluku Diambil China,https://www.kompas.com/cekfakta/read/2023/03/13/142900282/-hoaks-judul-artikel-jokowi-geram-sebagian-pulau-maluku-diambil-china,2023-03-13,"- sebuah unggahan di media sosial mengeklaim, presiden joko widodo geram karena sebagian pulau maluku diambil oleh china.klaim itu beredar di facebook dalam bentuk tangkapan layar judul artikel yang diterbikan pada 20 februari 2023.namun",1
2 Mobil Dinas Gubernur DKI Hilang Setelah Masa Jabatan Anies Berakhir,https://www.kompas.com/cekfakta/read/2023/03/13/133000982/-hoaks-2-mobil-dinas-gubernur-dki-hilang-setelah-masa-jabatan-anies,2023-03-13,"- sebuah konten di media sosial mengeklaim, dua mobil dinas pemerintah provinsi dki jakarta hilang setelah masa jabatan anies baswedan berakhir.menurut narasi konten tersebut, dua mobil yang hilang itu dulunya digunakan anies selama menjabat gubernur dki jakarta.",1
"Pakai Rompi Oranye, Mahfud MD dan Luhut Jadi Tahanan KPK",https://www.kompas.com/cekfakta/read/2023/03/13/112200082/-hoaks-pakai-rompi-oranye-mahfud-md-dan-luhut-jadi-tahanan-kpk,2023-03-13,"- sebuah akun di media sosial mengunggah konten dengan narasi yang menyatakan komisi pemberantasan korupsi (kpk) menahan menteri koordinator bidang politik hukum dan keamanan mahfud md juga menteri koordinator bidang kemaritiman dan investasi luhut binsar pandjaitan.unggahan itu juga menyebutkan bahwa mahfud md membuat pernyataan yang mengakui hanya menjalankan perintah presiden joko widodo. namun,",1
"Divonis Penjara Seumur Hidup, Putri Candrawathi Alami Gangguan Jiwa dan Lumpuh",https://www.kompas.com/cekfakta/read/2023/03/11/190900182/-hoaks-divonis-penjara-seumur-hidup-putri-candrawathi-alami-gangguan,2023-03-11,"- istri mantan kepala divisi profesi dan pengamanan (kadiv propam) polri ferdy sambo, putri candrawathi, diklaim mengalami gangguan jiwa dan lumpuh setelah divonis penjara seumur hidup.adapun putri merupakan salah satu terdakwa dalam kasus pembunuhan nofriansyah yosua hutabarat atau brigadir j.namun,",1
Ferdy Sambo Akan Dieksekusi Mati pada 12 April,https://www.kompas.com/cekfakta/read/2023/03/11/180800282/hoaks-ferdy-sambo-akan-dieksekusi-mati-pada-12-april,2023-03-11,"- sebuah unggahan mengeklaim, terdakwa kasus pembunuhan nofriansyah yosua hutabarat atau brigadir j, ferdy sambo, akan dieksekusi mati pada 12 april 2023.dalam unggahan itu disebutkan, eksekusi dilakukan di nusakambangan.",1
Video TikTok Kebakaran Depo Pertamina Plumpang,https://www.kompas.com/cekfakta/read/2023/03/11/130100482/-hoaks-video-tiktok-kebakaran-depo-pertamina-plumpang,2023-03-11,"- beredar sebuah video di media sosial tiktok yang diklaim sebagai detik-detik peristiwa kebakaran depo pertamina di plumpang, jakarta utara, pada 3 maret 2023.",1
Pj Gubernur DKI Jakarta Tutup Sumur Resapan,https://www.kompas.com/cekfakta/read/2023/03/11/113924682/hoaks-pj-gubernur-dki-jakarta-tutup-sumur-resapan,2023-03-11,- sebuah unggahan mengeklaim penjabat (pj) gubernur dki jakarta heru budi hartono menutup sumur resapan yang digunakan untuk menanggulangi banjir.hal itu menyebabkan banjir di dki mulai tak terkendali.,1
PDI-P Resmi Tetapkan Ganjar Pranowo sebagai Capres,https://www.kompas.com/cekfakta/read/2023/03/11/100100982/-hoaks-pdi-p-resmi-tetapkan-ganjar-pranowo-sebagai-capres,2023-03-11,"- hingga saat ini partai demokrasi indonesia perjuangan (pdi-p) belum mengumumkan sosok calon presiden (capres) yang bakal diusung pada pemilihan umum (pemilu) 2024.namun, sebuah unggahan di media sosial mengeklaim pdi-p telah resmi menetapkan gubernur jawa tengah ganjar pranowo sebagai capres dan keputusan itu membuat partai lain panik.namun",1
Fadli Zon Dipecat sebagai Anggota DPR,https://www.kompas.com/cekfakta/read/2023/03/10/193200182/-hoaks-fadli-zon-dipecat-sebagai-anggota-dpr-,2023-03-10,"- sebuah video yang mengeklaim adanya siaran langsung pemecatan anggota dewan perwakilan rakyat (dpr) ri fraksi gerindra fadli zon beredar di media sosial.dalam unggahan itu disebutkan bahwa pemecatan fadli zone sebagai dpr disaksikan oleh ribuan orang.namun,",1
Jenderal Bintang 5 Ancam Kudeta Jokowi jika Pemilu Ditunda,https://www.kompas.com/cekfakta/read/2023/03/10/183100782/-hoaks-jenderal-bintang-5-ancam-kudeta-jokowi-jika-pemilu-ditunda,2023-03-10,"- sebuah video di facebook menyebutkan soal ancaman terhadap presiden joko widodo apabila pemilihan umum (pemilu) 2024 ditunda.ancaman itu datang dari jenderal bintang lima, tanpa menyebutkan nama.video tersebut diunggah mengikuti putusan pengadilan negeri jakarta pusat yang meminta komisi pemilihan umum (kpu) menunda tahapan pemilu 2024.",1
Jokowi Percepat Pelaksanaan Eksekusi Mati Ferdy Sambo,https://www.kompas.com/cekfakta/read/2023/03/10/173000282/hoaks-jokowi-percepat-pelaksanaan-eksekusi-mati-ferdy-sambo,2023-03-10,"- sebuah konten di media sosial facebook mengeklaim, presiden joko widodo mempercepat pelaksanaan eksekusi hukuman mati ferdy sambo.menurut narasi yang beredar, jokowi memutuskan eksekusi mati bekas kepala divisi profesi dan pengamanan (propam) polri itu akan dilaksanakan pada pekan ini.ferdy sambo divonis hukuman mati oleh majelis hakim pengadilan negeri jakarta selatan karena terbukti bersalah dalam kasus pembunuhan berencana eks ajudannya, nofriansyah yosua hutabarat atau brigadir j.",1
Siaran Langsung Eksekusi Mati Ferdy Sambo di Nusakambangan,https://www.kompas.com/cekfakta/read/2023/03/10/100100282/hoaks-siaran-langsung-eksekusi-mati-ferdy-sambo-di-nusakambangan,2023-03-10,"-  beredar sebuah video di media sosial yang diklaim menyiarkan secara langsung eksekusi hukuman mati ferdy sambo di nusakambangan, cilacap, jawa tengah.sambo merupakan salah satu terdakwa pembunuhan nofriansyah yosua hutabarat atau brigadir j.bekas kadiv propam polri itu divonis hukuman mati oleh majelis hakim pengadilan negeri jakarta selatan karena terbukti bersalah.namun",1
"Ada Demonstrasi Tuntut SBY, Gedung KPK Rusak Parah",https://www.kompas.com/cekfakta/read/2023/03/10/083947482/hoaks-ada-demonstrasi-tuntut-sby-gedung-kpk-rusak-parah,2023-03-10,"- sebuah unggahan di media sosial menyatakan, terjadi demonstrasi di gedung komisi pemberantasan korupsi (kpk) yang menyebabkan bangunan tersebut rusak parah.demonstrasi itu disebut dilakukan untuk mendesak penangkapan terhadap presiden ke-6 ri susilo bambang yudhoyono (sby).",1
Korban Penganiayaan Mario Dandy Beri Keterangan kepada Kapolri,https://www.kompas.com/cekfakta/read/2023/03/09/211727382/hoaks-korban-penganiayaan-mario-dandy-beri-keterangan-kepada-kapolri,2023-03-09,"- kondisi d (17),  korban penganiayaan yang dilakukan mario dandy satrio, kini berangsur membaik setelah menjalani perawatan di rumah sakit mayapada, setiabudi, jakarta selatan, sekitar dua pekan.melalui akun twitter sang ayah, jonathan latumahina membagikan video d yang sudah bisa memberikan respons.setelah kondisi d berangsur membaik, di media sosial muncul unggahan yang mengeklaim bahwa d telah memberikan keterangan kepada kapolri jenderal listyo sigit prabowo mengenai penganiayaan terhadapnya. namun",1
Rencana 3 Periode Sudah Dijalankan,https://www.kompas.com/cekfakta/read/2023/03/09/170200982/-hoaks-rencana-3-periode-sudah-dijalankan,2023-03-09,"- sebuah video di facebook menampilkan thumbnail presiden joko widodo, disertai narasi yang menyebutkan bahwa rencana tiga periode sudah dijalankan.video itu beredar tidak lama setelah putusan pengadilan negeri jakarta pusat (pn jakpus) yang meminta komisi pemilihan umum (kpu) meminta pemilu 2024 ditunda.",1
Kejaksaan Agung Tetapkan Firli Bahuri sebagai Tersangka,https://www.kompas.com/cekfakta/read/2023/03/09/144500382/-hoaks-kejaksaan-agung-tetapkan-firli-bahuri-sebagai-tersangka,2023-03-09,"- sebuah unggahan di media sosial mengeklaim bahwa kejaksaan agung (kejagung) menetapkan ketua komisi pemberantasan korupsi (kpk) firli bahuri sebagai tersangka.dalam unggahan itu disebutkan firli terbukti menerima suap sebesar rp 2,4 triliun dari mantan gubernur dki jakarta anies baswedan.namun",1
Video TikTok Ferdy Sambo Dipindah ke Lapas Nusakambangan,https://www.kompas.com/cekfakta/read/2023/03/09/133900282/hoaks-video-tiktok-ferdy-sambo-dipindah-ke-lapas-nusakambangan,2023-03-09,"- sebuah konten di media sosial tiktok mengeklaim bekas kepala divisi profesi dan pengamanan (propam) polri ferdy sambo dipindahkan ke lembaga pemasyarakatan nusakambangan.pemindahan ferdy sambo ke lapas nusakambangan disebut sebagai bagian dari persiapan eksekusi hukuman mati.ferdy sambo divonis mati oleh majelis hakim pengadilan negeri jakarta selatan karena terbukti bersalah dalam kasus pembunuhan berencana eks ajudannya, nofriansyah yosua hutabarat atau brigadir j.",1
Mobil Dinas Heru Budi Diserbu Warga DKI,https://www.kompas.com/cekfakta/read/2023/03/09/124055882/hoaks-mobil-dinas-heru-budi-diserbu-warga-dki,2023-03-09,"- mobil dinas penjabat (pj) gubernur dki jakarta heru budi hartono sempat jadi perbincangan publik sepekan belakangan ini.diketahui pemerintah provinsi (pemprov) dki jakarta menganggarkan rp 2,3 miliar untuk membeli mobil jenis jip sebagai kendaraan dinas heru budi.di media sosial, sebuah video menyebut bahwa mobil dinas heru budi digeruduk atau diserbu warga dki.",1
Presiden Jokowi Copot Kapolri Jenderal Listyo Sigit,https://www.kompas.com/cekfakta/read/2023/03/08/200854082/hoaks-presiden-jokowi-copot-kapolri-jenderal-listyo-sigit,2023-03-08,"- sebuah unggahan di media sosial mengeklaim bahwa presiden joko widodo mencopot kepala kepolisian ri (kapolri) jenderal listyo sigit prabowo.dalam unggahan disebutkan, listyo dicopot karena dianggap tidak becus dalam menangani kasus pembunuhan yang menjerat mantan kepala divisi profesi dan pengamanan polri ferdy sambo.",1
Bupati Lebak Iti Octavia Dipecat Presiden Jokowi,https://www.kompas.com/cekfakta/read/2023/03/08/152249582/hoaks-bupati-lebak-iti-octavia-dipecat-presiden-jokowi,2023-03-08,"sebuah unggahan di media sosial memuat hoaks soal pemecatan bupati lebak iti octavia jayabaya oleh presiden joko widodo.hal itu terkait isu pelarangan ibadah natal di kecamatan maja, lebak, banten, yang sempat ramai diberitakan.klaim soal presiden jokowi memecat iti beredar di facebook, salah satunya diunggah oleh akun ini pada selasa (7/3/2023). arsipnya dapat dilihat di sini.unggahan berupa video itu berisi narasi yang menyatakan bahwa iti membantah isu soal pelarangan penyelenggaraan ibadah natal di wilayahnya.video juga membahas pendapat setara institute dan permintaan persekutuan gereja-gereja indonesia (pgi) pada iti agar umat kristen di kecamatan maja diperbolehkan beribadah natal meskipun belum ada gereja.tulisan yang disematkan dalam video itu sebagai berikut:""bupati maja ngotot larang ibadah natal""jokowi tegas pecat dengan cara tidak hormattangis histeris pecah iti oktavia akibat ulahnya sendiri",1
"Ribuan Orang Datangi Kemenkeu, Tuntut Sri Mulyani Mundur",https://www.kompas.com/cekfakta/read/2023/03/08/131704682/hoaks-ribuan-orang-datangi-kemenkeu-tuntut-sri-mulyani-mundur,2023-03-08,"- sebuah konten di media sosial facebook mengeklaim bahwa menteri keuangan (menkeu) sri mulyani indrawati dituntut mundur dari jabatannya.menurut narasi yang beredar, ribuan orang mendatangi kementerian keuangan (kemenkeu) untuk menyuarakan tuntutan tersebut.",1
Putri Candrawathi Dibawa ke Lapas Nusakambangan,https://www.kompas.com/cekfakta/read/2023/03/08/102000382/-hoaks-putri-candrawathi-dibawa-ke-lapas-nusakambangan,2023-03-08,"-  sebuah unggahan di media sosial mengeklaim bahwa salah satu terdakwa kasus pembunuhan brigadir nofriansyah yosua hutabarat atau brigadir j, yaitu putri candrawathi dibawa ke lembaga pemasyarakatan nusakambangan di cilacap, jawa tengah.dalam unggahan itu disebutkan bahwa istri mantan kepala divisi profesi dan pengamanan polri ferdy sambo itu tiba di nusakambangan dengan pengawalan ketat ribuan aparat. namun,",1
Partai Demokrat Tolak Deklarasi Anies,https://www.kompas.com/cekfakta/read/2023/03/07/235900282/-hoaks-partai-demokrat-tolak-deklarasi-anies,2023-03-07,sebuah unggahan memuat narasi bahwa partai demokrat menolak mendeklarasikan anies baswedan sebagai bakal calon presiden pada pemilihan presiden (pilpres) 2024.sikap partai demokrat itu dikatakan membuat partai nasdem dan partai keadilan sejahtera (pks) meradang.,1
Ziarah ke Madinah dan Mekkah Dihentikan Mulai 7 Maret 2023,https://www.kompas.com/cekfakta/read/2023/03/07/144100082/-hoaks-ziarah-ke-madinah-dan-mekkah-dihentikan-mulai-7-maret-2023,2023-03-07,- sebuah surat menginformasikan penghentian ziarah ke madinah dan mekkah mulai selasa (7/3/2023). surat dalam aksara arab tersebut beredar di media sosial.diinformasikan pula bahwa akses ke kota taif ditutup sementara sampai pemberitahuan selanjutnya.,1
Poster Lowongan Kerja Petugas Haji 2023,https://www.kompas.com/cekfakta/read/2023/03/07/123000582/-hoaks-poster-lowongan-kerja-petugas-haji-2023,2023-03-07,"- sebuah poster menginformasikan lowongan kerja petugas haji 2023 menggunakan logo kementerian agama (kemenag).poster itu menginformasikan lowongan untuk tenaga administrasi, pendamping, pendukung gizi dan kesehatan, logistik, promkes, pengemudi, petugas kesehatan dan sebagainya.",1
Ganjar Pranowo Mengundurkan Diri dari PDI-P,https://www.kompas.com/cekfakta/read/2023/03/07/101000182/-hoaks-ganjar-pranowo-mengundurkan-diri-dari-pdi-p,2023-03-07,"- gubernur jawa tengah, ganjar pranowo digadang-gadang menjadi salah satu calon presiden yang akan maju di pemilihan umum (pemilu) 2024.dalam sejumlah survei, nama ganjar bertengger di papan atas sebagai bakal capres dengan elektabilitasi tertinggi.kendati begitu, sampai saat ini partai demokrasi indonesia perjuangan (pdi-p) belum memutuskan untuk mengusung ganjar atau nama capres lain.di tengah ketidapastian tersebut, di media sosial muncul sebuah unggahan yang mengeklaim bahwa ganjar mengundurkan diri dari pdi-p. dalam unggahan itu disebutkan bahwa keputusan itu diambil ganjar demi masa depannya.namun",1
Banjir 4 Meter Rendam Balai Kota DKI Jakarta,https://www.kompas.com/cekfakta/read/2023/03/06/160000482/-hoaks-banjir-4-meter-rendam-balai-kota-dki-jakarta,2023-03-06,- sebuah unggahan di media sosial memuat narasi bahwa dki jakarta lumpuh total dan balai kota terendam banjir setinggi empat meter.,1
Rafael Alun Trisambodo Ditetapkan Menjadi Tersangka oleh KPK,https://www.kompas.com/cekfakta/read/2023/03/06/084000782/-hoaks-rafael-alun-trisambodo-ditetapkan-menjadi-tersangka-oleh-kpk,2023-03-06,"- komisi pemberantasan korupsi (kpk) telah memeriksa mantan kepala bagian umum kantor wilayah direktorat jenderal pajak (djp) jakarta selatan ii, rafael alun trisambodo pada 1 maret 2023.dalam pemeriksaan yang berlangsung selama 8 jam 30 menit itu, satu persatu aset rafael yang dilaporkan di laporan harta kekayaan penyelenggara negara (lhkpn) diklarifikasi.rafael merupakan ayah dari tersangka penganiayaan mario dandy satriyo, yang belakangan menjadi sorotan karena kekayaannya.berdasarkan lhkpn yang disampaikan pada 31 desember 2021, rafael memiliki harta kekayaan mencapai rp 56,1 miliar.setelah rafael diperiksa oleh kpk, di media sosial muncul unggahan yang mengeklaim bahwa rafael telah ditetapkan menjadi tersangka. dalam unggahan itu disebutkan bahwa rafael telah terbukti menggelapkan dana senilai rp 56 miliar.namun",1
Mobil Hakim Dibakar Massa karena Putusan Tunda Pemilu 2024,https://www.kompas.com/cekfakta/read/2023/03/04/173400982/-hoaks-mobil-hakim-dibakar-massa-karena-putusan-tunda-pemilu-2024,2023-03-04,"- sebuah video di media sosial menyebutkan, mobil hakim dibakar massa karena membuat putusan yang menyebabkan pemilihan umum (pemilu) 2024 ditunda.narasi itu beredar tidak lama setelah pengadilan negeri jakarta pusat (pn jakpus) komisi pemilihan umum (kpu) untuk menunda pemilu 2024 setelah memenangkan gugatan partai rakyat adil makmur atau prima.",1
Ayah Brigadir J Menangis di Hadapan Jokowi,https://www.kompas.com/cekfakta/read/2023/03/04/130300182/-hoaks-ayah-brigadir-j-menangis-di-hadapan-jokowi,2023-03-04,"- sebuah unggahan di media sosial beredar dengan narasi samuel hutabarat yang merupakan ayah mendiang brigadir nofriansyah yosua hutabarat atau brigadir j, menangis di hadapan presiden joko widodo atau jokowi.unggahan itu menyatakan, samuel menangis berkaitan perilaku kuasa hukumnya, kamaruddin simanjuntak.namun",1
Surat Kelulusan Tenaga Honorer Menjadi ASN,https://www.kompas.com/cekfakta/read/2023/03/03/132600282/-hoaks-surat-kelulusan-tenaga-honorer-menjadi-asn,2023-03-03,"- sejumlah artikel di media daring mengabarkan mengenai adanya surat pengangkatan tenaga honorer menjadi aparatur sipil negara (asn) pada 2023.artikel itu disebar secara meluas di media sosial, terutama facebook.",1
Imam Masjid di Turkiye Mencium Kaki Anjing yang Menyelamatkan Korban Gempa,https://www.kompas.com/cekfakta/read/2023/03/03/090326482/hoaks-imam-masjid-di-turkiye-mencium-kaki-anjing-yang-menyelamatkan,2023-03-03,"- beredar di media sosial gambar seorang pria yang diklaim sebagai imam masjid di turkiye tengah mencium kaki seekor anjing.dalam keterangannya, disebutkan bahwa ia mencium kaki anjing itu karena telah menyelamatkan tiga orang korban gempa bumi turkiye. namun",1
Jokowi Umumkan Calon Pengganti Ketua KPK Firli Bahuri,https://www.kompas.com/cekfakta/read/2023/03/02/193632682/hoaks-jokowi-umumkan-calon-pengganti-ketua-kpk-firli-bahuri,2023-03-02,"- sebuah unggahan di media sosial mengeklaim, presiden joko widodo telah mengumumkan calon pengganti ketua komisi pemberantasan korupsi (kpk) firli bahuri.dalam unggahan itu disebutkan, calon pengganti firli adalah mantan gubernur dki jakarta basuki tjahaja purnama alias ahok.",1
Judul Artikel Puan Maharani Dipaksa Rakyat Jadi Capres sampai Tak Bisa Tidur,https://www.kompas.com/cekfakta/read/2023/03/02/161700382/-hoaks-judul-artikel-puan-maharani-dipaksa-rakyat-jadi-capres-sampai,2023-03-02,- sebuah konten di media sosial memuat narasi bahwa ketua dpp partai demokrasi indonesia perjuangan (pdi-p) puan maharani siap maju sebagai calon presiden karena dipaksa rakyat.unggahan tersebut berupa tangkapan layar artikel berjudul “puan maharani siap maju jadi capres 2024 karena dipaksa rakyat sampai tidak bisa tidur”.,1
Detik-detik Ular Piton Telan Seorang Bocah,https://www.kompas.com/cekfakta/read/2023/03/02/151600282/-hoaks-detik-detik-ular-piton-telan-seorang-bocah,2023-03-02,"- sebuah unggahan di media sosial memuat narasi soal detik-detik seekor ular piton menelan seorang bocah hidup-hidup.dalam unggahan itu terdapat gambar seorang bocah dan ular piton, serta tautan ke sebuah situs.",1
Hotman Paris Ajukan Banding atas Vonis terhadap Bharada E,https://www.kompas.com/cekfakta/read/2023/03/02/121500382/-hoaks-hotman-paris-ajukan-banding-atas-vonis-terhadap-bharada-e,2023-03-02,"- sebuah unggahan di media sosial mengeklaim, advokat hotman paris hutapea mengajukan banding atas vonis terhadap richard eliezer pudihang lumiu alias bharada e.bharada e merupakan salah satu terdakwa kasus pembunuhan berencana brigadir nofriansyah yosua hutabarat atau brigadir j.ia divonis satu tahun enam bulan penjara oleh majelis hakim pengadilan negeri jakarta selatan, rabu (15/2/2023).dalam unggahan itu disebutkan, kemungkinan besar bharada e akan bebas secara penuh.",1
